publishedAt,authorDisplayName,textDisplay
2023-12-29T05:30:02Z,@user-gq8lc5ed4j,"LaGiBeTe kali om elia,indah G, picik pikirannya"
2023-12-29T05:08:46Z,@ashari8939,Mantap om Ded tidak ada negara se Indah INDONESIA setuju
2023-12-29T03:46:12Z,@yanayana1705,So tau
2023-12-29T03:18:10Z,@fatmanurhidayati2137,"kemerdekaan rohingya udah dibahas , om?"
2023-12-29T01:46:49Z,@anayunesti7307,Easter Egg... Mestinya diganti ketupat aja. Ga perlu ngacak-ngacak kamar yang sudah ditinggalin. Atau masih mau balik lagi?
2023-12-28T23:21:09Z,@user-cm8hj5qm9j,"Si indah G ini mnunjukan klo dia ini manusia Rakus,tamak&amp;egois"
2023-12-28T21:57:43Z,@IRWANINDONESIA,"buat GW antara agama2 itu gak perlu dicari agama mana yg lebih benar dari yg lain, mana yg salah. GW gak perduli agama loe benar atau salah bagi Tuhan dlm pandangan GW dlm kita bertetangga. Tapi GW tau maksud loe beragama adalah baik dan demi kebaikan. demi hak dasar loe ingin selamat, ingin bahagia, ingin jadi orang baik, dst. GW hanya melihat bahwa kita semua sama2 makhluk Tuhan, sama2 manusia, sama2 bangsa indnoesia, sama2 warga negara indonesia, kita punya perjanjian bersama, yaitu sumpah pemuda, pancasila, indonesia raya, bhinneka tunggal ika, UUD 45, NKRI, Garuda Pancasila, etc etc,  semua itu adalah supaya kita yg berbeda-beda agama suku dan ras ini, tanpa mempermasalahkannya, supaya bisa saling tolong-menolong gotong-royong membangun kehidupan yg damai sejahtera buat semua.."
2023-12-28T17:13:38Z,@simsonanakniasgulo6604,"Hei botak... Otak lho masih waras gak,,, berani gak undang dondi tan di podcast lho?"
2023-12-28T16:42:59Z,@A2_B,Papua miskin karena gubernur nya sndiri korupsi kok di salahin semua rakyat Indonesia.
2023-12-28T15:09:52Z,@zakikarwo8739,🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸
2023-12-28T13:57:40Z,@user-bd5il5ir9d,Utk papua  itu bukan bantuan tapi itu kewajiban bahlul
2023-12-28T13:41:01Z,@susilowardoyo1383,Salut.... Mas Dedy... Alhamdulillah...
2023-12-28T13:25:43Z,@user-py8ev8ts8f,Hah dia pria kukira cewe 😂😂😂
2023-12-28T13:24:56Z,@user-py8ev8ts8f,Free Palestine
2023-12-28T13:23:58Z,@azwaranas9952,"ARRAZI HARUS DENGAR INI, AGAR OTAKNYA TIDAK KOTOR LAGI, BIAR MULUTNYA TIDAK MENGHASUT HAMAS LAGI"
2023-12-28T12:45:02Z,@alisrosma6493,"Semoga Palestina merdeka dan bisa merasakan ketenangan dan kedamaian seperti kami di Indonesia<br>mungkin Indonesia teknologinya ketinggalan tetapi banyak sekali toleransi di Indonesia ini, banyak pemimpin/ pejabat yg korupsi biarkan mereka dapat karmanya sendiri<br>Pokoknya perdamaian is no 1<br>Klo ada propokator di Indonesia abaikan/ laporan saja biar jera"
2023-12-28T12:45:00Z,@RIT-RASAINGINTAU,"Ada satu lagi yang suka membanding-bandingkan, mengejek, dan mengolok-olok agama orang lain, dia adalah &quot;Bang Beta&quot;."
2023-12-28T12:15:14Z,@mrio6870,BULSHITTT DED....
2023-12-28T12:13:21Z,@mrio6870,Lu aja kaga cermat utk cerna peryataan Eliya maron<br>.<br><br>..
2023-12-29T03:31:47Z,@xdexe6181,¿
2023-12-28T11:59:25Z,@rosmalayanti3632,GK belajar sejarah sih..sok2 ke inggirsan..tu denger
2023-12-28T10:26:08Z,@anwiryatin2877,"Sbgai negara yg prnah dijajah smpe ratusan tahun, hrsnya smua rakyat Indonesia bntu mewujudkan kemerdekaan palestina. Tp knp mayoritas umkris indo malah dukung israhell sbgai penjajah. Apa krn mereka menganut agama warisan penjajah..??"
2023-12-28T09:24:24Z,@belitungkaos90,Elia kabur debat dgn donny tan 😂😂
2023-12-28T09:20:43Z,@adrianusfahik9728,Wajib membantu tapi tdk membantu papua untuk merdeka eh malah cegah papua untuk merdeka🤣 mungkin pemerintah takut indonesia jatuh miskin tanpa papua✊🏼🤣
2023-12-28T09:18:00Z,@adrianusfahik9728,Berarti bangsa papua punya hak untul merdeka✊🏼✊🏼
2023-12-28T08:18:57Z,@wahyuaprilianto7369,Merchandise akhir jaman udah pada muncul om😂
2023-12-28T08:14:41Z,@wahyuaprilianto7369,Wassuuu kabehhhh iku mas ded 🤣🤣🤣🤣
2023-12-28T06:26:44Z,@psychopath6969,"dia memang bicara ada datanya,,bisa dicek,,"
2023-12-28T05:37:18Z,@septisetiani4720,Boleh gak org kyk elia myron di bungkam aja mulutnya. Ada yg bisa nuntut dia gak. Bahaya dia tuh. Menggiring opini. Seriussssss
2023-12-28T05:33:03Z,@AriSales-ox8ll,Mantap om
2023-12-28T05:26:16Z,@bpbp1639,"Izin pak Deddy, komentasi juga semnua channel yang bandingin2 agama satu dengan yang lain, supaya berimbang. sip"
2023-12-28T05:24:25Z,@septisetiani4720,Terimakasih om deddy sudah buat podcast ini... Semoga allah balas kebaikanmu. Om dedd mewakili netizen yg heran dan gemes dengan 2 org itu
2023-12-28T04:48:50Z,@rahmanrahman4674,"Bang dedi mengajak kita untuk berfikir lebih sehat,, dan kembali ke pancasila"
2023-12-28T04:32:59Z,@kondangsepanjangmasa2119,biasanya di labrak om. besar isi kecil
2023-12-28T04:03:35Z,@user-mb1oi3vv2c,"Omdeddy dijawab ole SOFIATUL 😢😅<br><br><a href=""https://www.youtube.com/live/-g17uTbzaXI?si=vHFafP9MbVzN9WS7"">https://www.youtube.com/live/-g17uTbzaXI?si=vHFafP9MbVzN9WS7</a>"
2023-12-28T01:14:42Z,@Zetanime,Itu yang ngomongin Papua pernah sekolah GK sih harus nya tau dong UUD nya ya nga om Deddy
2023-12-27T19:41:59Z,@user-fq3ee2em1x,Lalu bagaimna dengan rohingnya ? Apakah perlu di bantu juga ?
2023-12-27T19:33:57Z,@silvioctaviani9667,merasa beruntung dari awal elia muncul di fyp tiktok langsung w skip. wwkkwkwk
2023-12-27T19:18:58Z,@faisallatupono7389,Salut om terbaik
2023-12-27T18:19:42Z,@pardomuan8524,"Saya lihat deddy, blm mengerti apa yang di bicarakan."
2023-12-27T18:06:55Z,@user-eq9in3qp8s,"Kita aja masih susah, malah bantu orang sampe milyaran.. <br>Bantu kita yg dikampung2 ini lah.. Kita masih susah"
2023-12-27T18:04:18Z,@user-eq9in3qp8s,Itu karna kamu banyak uang bro..
2023-12-27T17:46:26Z,@mugieaprilia4936,pinter doang matahatinya ditutup jd Dunguk
2023-12-27T16:30:57Z,@rsha1424,"Tapi hebat bgt ya bapak2 terhormat yang buat naskah UUD 1945. Membuat naskah seperti itu agar rakyatnya kelak bisa menentukan pilihan harus berpihak pada siapa ketika ada bangsa lain yg dijajah. Dulu semasa sekolah gak ngeh sama isi UUD 1945 ini padahal dibaca setiap hari senin. Sekarang isi UUD 1945 baru terlihat fungsinya ketika Palestina, sbg negara yg terjajah,  dan Indonesia pun terpanggil untuk ikut menolong mereka. Masyaallah luar biasa org2 di jaman dulu😊"
2023-12-27T15:55:48Z,@user-hc7et3nl7u,Terus  sadarkan org seperti Elia yg bosok  gila itu org  bunuh mereka itu
2023-12-27T15:35:47Z,@elvisparassasanjarsitumora8915,"MAKANYA BRO KADRUN DEDDY SELIDIKI DAN LIHAT BAGAIMANA KELAKUAN MAMAD SAW LOE YANG SANGAT BEJAT,..😂😂😅😅😅 SAMPAI SUKA MENGOLOK NGOLOK WAJAH ORANG TURKI PADAHAL SESAMA ISLAM,.. 😂😂😂😅😅😅<br><br>&gt;&gt; Hadis Sunan Abudawud No. 4302<br>&gt;&gt; Hadis Sahih Bukhari No. 2929<br>&gt;&gt; Hadis Sahih Muslim No. 2912d<br><br>MAKANYA JELAS BAGAIMANA BEJATNYA MAMAD SAW SAMPAI BERWUDHU DI AIR BEKAS DARAH HAID, BABI DLL HALAL,.. 😂😂😂😅😅😅 SKARANG ADA TIDAK ORANG ISLAM WALAUPUN TIDAK ADA AIR BERSIH BISA BERWUDHU DI AIR YANG MERUPAKAN BEKAS BUANGAN DARAH KAIN HAID, BANGKAI BABI, BANGKAI ANJING DLL,😂😂😂😅😅😅 INI SUNNAH RASUL LOH BRO DEDDY,.<br><br>&gt;&gt; <a href=""https://sunnah.com/nasai/2/2"">https://sunnah.com/nasai/2/2</a><br>&gt;&gt; <a href=""https://sunnah.com/tirmidhi/1/66"">https://sunnah.com/tirmidhi/1/66</a><br>&gt;&gt; <a href=""https://sunnah.com/abudawud/1/67"">https://sunnah.com/abudawud/1/67</a><br><br>SEMENTARA JELAS JELAS DI QURAN ITU NAJIS,..😂😂😂😅😅😅 QS 2:173 TAPI NYATANYA HADISNYA SAHIH,..BAGAIMANA MAU JELASKAN ITU,..ARTINYA KONTRADIKSI DONK HADIS SAHIH DAN QURAN,.😂😂😂😅😅😅<br><br>KEDUA BRO DEDDY,.. 😊😊😊 LOE BILANG MAMAD SAW BERAHKLAK BAIK,..😊😊😊😂😂😂 JUSTRU DIA MANUSIA PALING BURUK KARNA SI MAMAD SAW LOE SUKA MENGUMBAR KAMAR TIDURNYA,.. 😂😂😂😆😆😆<br><br>&gt;&gt; <a href=""https://sunnah.com/muslim/16/145"">https://sunnah.com/muslim/16/145</a><br><br>Yang PARAHNYA MAMAD SAW LOE SAAT SI AISYAH MENS JUSTRU MAMAD SAW LOE MAKIN BIRAHI DAN MAKIN GILA MAKING LOVENYA DENGAN DARAH CEPET AISYAH,.😂😂😂😅😅😅 KARNA DI GASAK PENIS MAMAD SAW,.. <br><br>&gt;&gt; <a href=""https://sunnah.com/bukhari/33/16"">https://sunnah.com/bukhari/33/16</a><br>&gt;&gt; <a href=""https://sunnah.com/tirmidhi/1/132"">https://sunnah.com/tirmidhi/1/132</a><br><br>MAKANYA SI MAMAD SAW LOE KARNA LUPA AYAT DARI SI alloh MAKANYA WAJAR DIA BERKELAKUAN BEJAT,.😂😂😂😅😅😅 NABI KOK LUPA AYAT WAHYU LANSUNG DARI SORGA,.<br><br>&gt;&gt; <a href=""https://sunnah.com/bukhari/66/62"">https://sunnah.com/bukhari/66/62</a><br>&gt;&gt; <a href=""https://sunnah.com/muslim/6/266"">https://sunnah.com/muslim/6/266</a><br>&gt;&gt; <a href=""https://sunnah.com/abudawud/32/2"">https://sunnah.com/abudawud/32/2</a><br><br>MAKANYA KELAKUANNYA BEJAT SEBAB MEMANG BUKAN NABI YANG MENGAJARKAN KASIH MELAINKAN KEKEJAMAN TERHADAP MUSUHNYA YAITU MENCONGKEL MATA, MEMOTONG TANGAN, DAN MEMOTONG KAKI,.. 😂😂😂😅😅😅 PADAHAL SUDAH MENYERAH,.<br><br>&gt;&gt; <a href=""https://sunnah.com/bukhari/56/227"">https://sunnah.com/bukhari/56/227</a><br>&gt;&gt; <a href=""https://sunnah.com/nasai/37/72"">https://sunnah.com/nasai/37/72</a><br><br>ITU YANG LOE KATAKAN AHKLAK BAIK,.😂😂😂😅😅😅 MAKANYA SI AISYAH IKUT BEJAT SUAMINYA DI MANA DIA MENGAJARI MENYUSUI ORANG DEWASA DI MANA DIA MEMERINTAHKAN SAHLA BINTI SUHAIL MENYUSUI TAMU DEWASA,.😂😂😂😅😅😅 BISA DONK KALAU KITA KETEMUAN SAYA MINUM SUSU PAYUDARA KAMU SEBAB ITU SUNNAH RASUL DARI SI AISYAH LANSUNG,.😂😂😂😅😅😅<br><br>&gt;&gt; <a href=""https://sunnah.com/urn/413040"">https://sunnah.com/urn/413040</a><br>&gt;&gt; <a href=""https://sunnah.com/muslim/17/33"">https://sunnah.com/muslim/17/33</a><br><br>BAHKAN MAMAD SAW PALING TIDAK BISA NAHAN SAHWAT JIKA WANITA CANTIK LEWAT,. 😂😂😂😅😅😅<br><br>&gt;&gt; <a href=""https://sunnah.com/muslim/16/10"">https://sunnah.com/muslim/16/10</a><br><br>JELASKAN BRO,... 😊😊😊 ITU YANG LOE KATAKAN MAMAD SAW AHLAKNYA BAIK,.BAHKAN PARAHNYA MAMAD SAW DIA SURUH MENGGIGIT PENIS,. 😱😱😱😊😊😊 NGGAK SALAH TUH,.<br><br>&gt;&gt; <a href=""https://sunnah.com/adab/41/2"">https://sunnah.com/adab/41/2</a><br><br>BAHKAN FATWANYA SANGAT JELAS,.😊😊😊😂😂😂 DALAM MENGIGIT PENIS,...FATWA NO. 121823 &gt;&gt; <a href=""https://islamqa.info/en/answers/12182."">https://islamqa.info/en/answers/12182.</a><br><br>MAKANYA MAMAD SAW SENANG MENGHAYAL SOAL SEX DENGAN WANITA,.😂😂😂😅😅😅<br><br>&gt;&gt; <a href=""https://sunnah.com/bukhari:6063"">https://sunnah.com/bukhari:6063</a><br><br>BAHKAN MAMAD SAW LOE SUKA MENGHAJAR AISYAH BRO DEDDY,.. 😂😂😂😅😅😅<br><br>&gt;&gt; Hadis Nasai No. 3901<br>&gt;&gt; Hadis Nasai No. 3902<br>&gt;&gt; Hadis Nasai No. 3963, Book 36, Hadith 25 Volume  4 Book 36<br><br>BAHKAN MAMAD SAW PERNAH TERTANGKAP BASAH MENONTON GADIS MENARI DAN MENYANYI,.. 😂😂😂😅😅😅 PENARI TELANJANG,. <br><br>&gt;&gt; Hadis Sahih Bukhari No. 3931<br>&gt;&gt; Hadis Ibnu Majah No. 1894<br><br>NAH JUSTRU PALING JAHAT KELAKUAN MAMAD SAW SAAT MENIKAHI KHADIJAH DENGAN MEMBUAT MABUK TIDAK SADAR DIRI BAPAK KHADIJAH BESOKNYA PAS AYAH KHADIJAH SADAR SI MAMAD SAW SDH MENIKAH SAMA KHADIJAH,😂😂😂😅😅😅<br><br>&gt;&gt; musnad Imam Ahmad: &quot;Pesta Pernikahan&quot; muhammad dan khadijah,. <br>      <a href=""https://islamweb.net/ar/library/"">https://islamweb.net/ar/library/</a>      index.<br><br>&gt;&gt; Terjemahan Bahasa Indonesia<br>         <a href=""https://tinyurl.com/ycnPv479"">https://tinyurl.com/ycnPv479</a><br><br>&gt;&gt; Terjemahan Bahasa Inggris<br>         <a href=""https://tinyurl.com/ybqnlugy"">https://tinyurl.com/ybqnlugy</a><br><br>OK BRO DEDDY DAN MASIH BANYAK LAGI DARI HADIS SAHIH DAN WEB SITE ARAB SAUDI SENDIRI YAITU WEB SITE ISLAM,.😂😂😂😊😊😊"
2023-12-27T15:12:10Z,@szkuuu9076,"Untuk indah g, so bgt paling nasionalis bahas knp Indo biarin kelaparan di papua hey lu aja ngebacot pke bhs inggris aneh orgil"
2023-12-27T15:01:40Z,@batagorshow9122,Binatang aja gak ngelarang kita bantu orang2 yg dibunuhh dan menderita di Gaza kok. Ini mahluk2 bejad pd kritik soal bantuan kemanusiaan ke Gaza
2023-12-27T14:59:15Z,@batagorshow9122,Yg bilang PAJAK SI INDAH KUPRET yg dikirim itu siapa? Pajak si kupret sdh dinikmati si kupret itu dgn memakai jalan raya dll. Brapa sih pajak yg si kupret bayar? MENJIJIKAN BGT SI KUPRET INDAH
2023-12-27T14:39:44Z,@thorieqalfaiz2505,Barokallahu alaika untuk mas dede antum memang diatas rata dlm menjawab dan memberikan wejangan untuk orang yg dungu seperti Indah dan elia yg dia hidup di Negara ini yg penuh perjuangan dan jihad para ulama
2023-12-27T14:32:37Z,@adianthogut1864,"Elia, coba dari mana dasarnya Kristen sama Yahudi tdk bisa dipisahkan, coba anda bertemu dgn pemimpin Yahudi atau jemaat nya, pasti anda akan diludahi saking bencinya yahudi kepada orang orang Kristen !!"
2023-12-27T13:54:40Z,@mokhalid1811,Pada dasarnya mereka beropini seperti karna didasarkan kebencian mereka kpd Islam.
2023-12-27T13:50:37Z,@LiaVino-ms4ju,"Saya semakin ngefens dengan om dedy corbuzer, udah pintar toleransi nya tinggi bijak lagi🥰"
2023-12-27T13:21:16Z,@tiktokshinbihouse736,Mungkin si Indah G ini perlu dikirim ke Palestina guna merasakan apa yg terjadi di sana😅
2023-12-27T13:13:17Z,@aleksuparman956,"Anda smart, ada org yg BS hanya nyinyir doang tp gak mampu berbuat. Save free Palestina bnyak Bantuan2 dr pribadi dan hak pribadi jg to memberi bantuan di Ats nm Tuhannya atw solidaritas saudaranya"
2023-12-27T12:44:51Z,@keluargacemaraicha6133,Jijik bgt lihat bibirnya si elia pengin ta injek gues2
2023-12-27T12:37:40Z,@mahretaita-pm7gj,BNR bgt
2023-12-27T11:09:34Z,@tachinardi5186,👍👍🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩♥️♥️♥️
2023-12-27T05:25:19Z,@user-bd4gq1ig9l,Gw merinding denger omongan om Dedy ini...
2023-12-27T05:03:32Z,@ronaldmensitanggang3556,"Lha kalo KKB bilang mereka adalah sebuah bangsa, situ bilang apa om Ded? 😛😂😂😂"
2023-12-27T04:50:58Z,@papaleto2246,Israel bangsa pilihan TUHAN . Terus kamu mau apa...om dedy..?
2023-12-27T03:16:37Z,@ndaalmes3840,zionis lokal tuh .. bocah anak kmren sore j sok tau .. gx prnh bljr sejarah ..  ijasahnya nembak .. UUD 45 gx tau .. ksiaaaann deh lo .. 😂😂😂
2023-12-27T03:06:38Z,@tumininie57,"Kecepatan bicara Elya melampaui kemampuan berfikirnya,sehingga kadang terkesan memetik bintang d langit,berangan2,ngawur ."
2023-12-27T02:13:09Z,@rid-onechanneltv2175,Elia itu seorang LGBT apa ada di kitab Injil ada ayat yg membela kaum LGBT dan melegalkan LGBT
2023-12-27T01:51:08Z,@user-tz7cf5iz4r,Jgn kasih Kondor om dedi. Tegur saudarah kita yg lagi ngawur. Salam dari uong pelembang
2023-12-27T00:39:25Z,@rgha.n,Free Palestineee-!!!!!!🇵🇸🇵🇸🇵🇸🇵🇸 Hasbunallah Wani&#39;mal Wakil Ni&#39;mal Maula Wani&#39;mannashir
2023-12-27T00:18:33Z,@Digta-pi4xc,Waww Amazing om Ded.. 😍👍<br>May everyone have open hearts and minds..😉😘
2023-12-26T22:26:36Z,@nandarikki4762,Cuma 1 pertanyaan gua<br>Apa sih alesan orang&quot; yang ngedukung zionis israel?
2023-12-26T22:25:51Z,@rickyliemen1729,"Setelah mualaf otak lu jd cingkrang   jangan pake standar ganda, kenapa km gk ngomentari kainama, dondy tan dan sekian banyak politikus yg kerjaannya terus tiap hari dengan omongannya yg belepotan tentang Alkitab . Lupa km jd Letkol Tituler bukan jd provokator perpecahan NKRI."
2023-12-27T13:27:42Z,@Rahmatsandih,Oten ganti popok om umkris😁
2023-12-26T21:32:47Z,@istiklaliyah7950,"Flashback keluarga roschchild, kengerian sejak sebelum pecah perang dunia dan setelahmya."
2023-12-26T19:16:39Z,@harrywijaya6028,Wooiii corr lu komen Elia potong video dari mana?? Lu baca gak judulnya??? Wkakak kocakk luuu😂😂😂😂😂😂😂😂😂
2023-12-26T19:07:49Z,@timtamenjoy8996,kasih faham om ded😆
2023-12-26T18:51:59Z,@benoxx594,Elia miron ini harus di polisikan untuk menjaga toleransi kita.
2023-12-26T18:36:00Z,@benoxx594,Bagus nya kedua b1natang ini di lepas d gaza
2023-12-26T18:24:44Z,@thomasfereneusmanurung510,"Yg jadi persoalan ,perang dirohingya dan rusia apa yg udah diperbuat indonesia?"
2023-12-26T18:20:01Z,@albersonmanurung4420,"Trimakasih pak jokowi sudah mau berfokus kepembangunan papua, dan semoga pembangunan/perizinan gereja di Indonesia dipermudah 🙏😇"
2023-12-26T17:57:00Z,@EkevinaSahusilawane-pj7nf,Standart ganda bro
2023-12-26T17:56:44Z,@EkevinaSahusilawane-pj7nf,"<a href=""https://youtu.be/NWb2prkahoY?si=B-S9446VKUQXQHno"">https://youtu.be/NWb2prkahoY?si=B-S9446VKUQXQHno</a>"
2023-12-26T17:46:30Z,@richboy2940,Terimakasih bang ded
2023-12-26T17:12:05Z,@kirenelmondigir6804,"<a href=""https://www.youtube.com/live/toaNzdApkKI?si=LBX-8ko7U-ZM4JsT"">https://www.youtube.com/live/toaNzdApkKI?si=LBX-8ko7U-ZM4JsT</a>"
2023-12-26T16:17:50Z,@luthfimeysa7195,Ilove you Palestine ❤ sukses slalu om dedy🎉
2023-12-26T15:53:24Z,@ilhamkusuma3734,"Sekedar nanya, aakah warga israel telah di doktrin isu yang salaah, soalnya di ometv kok orang israel selalu menyalahkan hamas"
2023-12-26T14:24:12Z,@merysiregar5778,"Dedi Dedi..,.. Buka matamu<br>Bagaimana kitab orang Kristen yg diobok2 oleh ustad2 mu....? Dan membubarkan orang yg sedang beribadah .....? <br>Kok kau diam aja gak bereaksi.,..? Alia ngak ada<br>Salah   kau uda ribut nya minta ampun  coba aja <br>Pikirin."
2023-12-26T14:12:52Z,@awanggapakcy241,"om duit sebesar itu untuk bantuan papua, uangnya 100% diterima atau ditilep?"
2023-12-26T13:54:39Z,@user-ig5nm2xr2y,"ooh, dia laki,,, pantesan w bingung, mahkluk apaan itu"
2023-12-26T13:23:06Z,@niniekresmiaty6302,Om ded.tolong kasus penistaan agama oleh mendag bisa di angkat di.podcas nya om ded supaya tdk mjd polemik di.masyarakat.muslim khusus nya ..trims om ded..
2023-12-26T12:37:31Z,@user-hw1ly6yz1s,"terima kasih om Deddy sudah memberi opini yg benar, kita semua harus belajar dari akibat provokasi sekelompok orang yg ingin menggiring opini publik dlm mengadu domba terutama dlm hal agama. dukung terus palestina Om"
2023-12-26T11:55:10Z,@arifinsovia1979,SeanDainya Pak Ambo Pemilik buaya Rizka bisa hdiR dipodcast..😢
2023-12-26T11:50:19Z,@mahmudhirjan106,❤❤❤🇵🇸❤❤❤🇲🇨❤❤❤ Bang dedy... 👍👍👍<br>Semoga sehat selalu Amiienn.. 🤲🤲🤲🤲🤲🤲🤲🤲
2023-12-26T08:38:04Z,@ridwansitompul8518,"Kasih pencerahan terus  mn tau Dedy Corbuzier yg bisa memaham kan si Indah itu SM si elyia miron itu,  sy GK heran kok org pintar banyak jadi guoblokkkkkk sebab kepintarannya GK satu paket SM jati, Hajar bung Dedy biar mereka pintar"
2023-12-26T08:30:34Z,@pu6558,Emg begitu ded. Kalo org dongo ngomong ngasal bunyi.
2023-12-26T08:30:19Z,@pu6558,Emg begitu ded. Kalo org dongo ngomong ngasal bunyi.
2023-12-26T08:25:39Z,@donnypurwa,Yang PRO ISRAEL adalah orang GAK punya HATI dan Gak punya OTAK....
2023-12-26T07:54:21Z,@alexxacantip,Saking banyaknya orang yg ingin berdonasi untuk Palestina bahkan ada yang membuka donasi dari mulai 10 rb rupiah dan Alhamdulillah terkumpul hingga 1 milyar.... itu adalah bukti betapa cintanya masyarakat Indonesia untuk Palestina ❤
2023-12-26T07:50:27Z,@Dfishingofficial,Itu bukan perang agama itu penjajah.. 😭😭
2023-12-26T07:40:04Z,@muhammadsyafari9152,Dia gk tau UUD 1945..dan makna dari UUD.. mungkin pancasilah pun dia tak tau.. inti y kita manusia mepunyai hati nurani..
2023-12-26T06:43:35Z,@mistermaster3041,Om undang ustadz  Ahmad Kainama dong ke Podcast nya Om Deddy.<br>Yg setuju like<br>👇
2023-12-26T06:11:26Z,@juliojacobus437,YUDAS ISKARIOT VERSI BOTAK
2023-12-26T05:54:37Z,@elvanelvan460,"Untuk kaum nasrani semoga sehat selalu,<br>Salam dari muslim🙏"
2023-12-26T05:04:28Z,@randimaulana2212,Mabok pertalite
2023-12-26T04:57:18Z,@aldionelove2021,La trus kenapa setela indonesia merdeka  sukarno merebut kemerdekaan papua dan menganeksasi papua menjajah papua sampai sekarang. Video kamu itu bukan kelaparan di yahukimo... dana otunomikusus di makan oleh kaum imigran yang menjadi mayoritas di atas papua dan masyerakat papua minoritas di atas tanahnya sendiri...
2023-12-26T04:05:57Z,@hiyapii,"tu cewe malah nge triggered masyarakat indo buat kepecah belah berdasarkan perbedaan ras dan ketimpangan ekonomi. this is pathetic, what a worthless person"
2023-12-26T03:30:34Z,@Tuntung-gk6nb,Allahu akbar
2023-12-26T02:30:48Z,@nuryati1329,Berarti bukan orang Indonesia asli klw masih mempertanyakan perjuangan Rakyat &amp; Negara Indonesia utk ikut membantu memerdekakan negara Palestina yg terjajah oleh israel dari tahun 1948 selama 75 tahun.
